CustomerID,Number_of_Orders,Total_Spend,Total_Items_Purchased,Product_Diversity,Days_Since_Last_Purchase,Customer_Lifetime_Days,Average_Order_Value
13269.0,8,2978.5,2014,133,14,260,372.3125
13270.0,1,590.0,200,1,270,0,590.0
13273.0,1,138.98,153,16,18,0,138.98
13276.0,1,137.38,20,7,4,0,137.38
13277.0,2,125.9,86,4,20,17,62.95
13280.0,3,798.46,518,67,27,214,266.15333333333336
13282.0,2,773.1,172,15,67,58,386.55
13283.0,1,25.5,30,2,90,0,25.5
13284.0,1,201.19,91,13,235,0,201.19
13285.0,3,1970.1,1454,122,65,128,656.6999999999999
13291.0,1,361.11,233,41,60,0,361.11
13292.0,1,249.57,133,14,188,0,249.57
13294.0,2,873.74,453,48,94,59,436.87
13295.0,1,201.2,82,10,264,0,201.20000000000002
13296.0,1,87.4,78,5,42,0,87.4
13299.0,1,142.5,30,5,173,0,142.5
13300.0,1,371.89,203,20,74,0,371.89
13301.0,4,618.09,345,75,8,188,154.5225
13302.0,1,63.75,5,1,59,0,63.75
13304.0,1,300.42,238,21,256,0,300.42
13305.0,7,1161.05,711,30,4,272,165.8642857142857
13307.0,1,15.0,4,1,24,0,15.0
13308.0,1,814.95,519,26,108,0,814.95
13309.0,2,546.64,616,43,111,102,273.32
13310.0,2,817.65,395,50,111,117,408.825
13311.0,1,490.11,271,24,55,0,490.11
13313.0,3,918.34,487,32,45,198,306.11333333333334
13316.0,2,3535.18,4277,40,36,122,1767.59
13317.0,5,1313.98,500,56,103,160,262.796
13319.0,18,6897.07,2973,158,17,252,383.1705555555556
13320.0,3,981.15,787,59,11,107,327.05
13324.0,7,3798.99,2473,17,108,157,542.7128571428572
13327.0,7,2738.75,1256,60,17,252,391.25
13328.0,1,1308.48,680,17,220,0,1308.48
13329.0,1,304.2,175,7,271,0,304.2
13330.0,2,728.22,400,22,90,130,364.11
13334.0,2,2708.59,1343,176,95,114,1354.295
13338.0,1,487.02,256,19,62,0,487.02
13339.0,1,860.12,326,54,105,0,860.12
13340.0,5,9229.54,5148,111,10,170,1845.9080000000001
13341.0,1,775.85,301,42,165,0,775.85
13343.0,1,353.43,135,19,82,0,353.43
13344.0,1,1656.15,599,68,182,0,1656.15
13345.0,1,389.5,141,20,192,0,389.5
13355.0,1,674.7,314,32,26,0,674.7
13357.0,1,609.4,321,85,162,0,609.4
13358.0,1,439.03,285,29,173,0,439.03
13362.0,2,1581.53,727,92,150,41,790.765
13365.0,1,700.6,404,39,122,0,700.6
13368.0,2,623.4,327,29,161,80,311.7
13369.0,1,308.28,149,14,270,0,308.28000000000003
13370.0,1,754.87,343,39,276,0,754.87
13373.0,2,2055.58,944,95,63,117,1027.79
13376.0,3,1019.76,493,45,3,135,339.92
13379.0,1,136.29,166,13,41,0,136.29
13381.0,4,2461.33,1251,63,18,185,615.3325
13382.0,1,222.99,131,15,185,0,222.99
13384.0,2,1755.84,1062,70,33,49,877.92
13385.0,1,534.57,281,35,234,0,534.57
13388.0,2,677.1,282,35,36,0,338.55
13389.0,1,257.89,115,18,137,0,257.89
13391.0,1,59.8,4,1,108,0,59.8
13394.0,5,1543.45,1475,76,20,193,308.69
13395.0,1,307.72,336,21,89,0,307.72
13396.0,1,387.27,139,15,224,0,387.27000000000004
13397.0,4,1228.19,358,22,15,228,307.0475
13398.0,1,457.34,281,26,97,0,457.34
13402.0,2,621.23,479,32,31,244,310.615
13404.0,1,217.81,99,9,117,0,217.81
13405.0,2,557.45,163,24,108,113,278.725
13408.0,41,17836.68,10506,178,4,273,435.0409756097561
13410.0,3,545.04,300,11,91,104,181.67999999999998
13411.0,1,213.55,72,17,12,0,213.55
13414.0,3,1390.5,1574,23,38,162,463.5
13417.0,1,236.0,72,10,109,0,236.0
13418.0,15,4744.13,3168,191,3,273,316.2753333333333
13420.0,2,159.85,101,8,54,20,79.925
13421.0,1,825.04,495,64,194,0,825.04
13425.0,3,1624.21,1123,66,12,186,541.4033333333333
13426.0,5,1558.68,1199,62,87,176,311.736
13427.0,2,464.86,431,19,25,94,232.43
13434.0,1,72.84,60,5,1,0,72.84
13435.0,3,1088.12,894,31,15,78,362.7066666666667
13437.0,4,2173.6,689,108,3,91,543.4
13439.0,1,283.71,242,54,160,0,283.71
13448.0,4,1423.26,720,65,123,155,355.815
13450.0,4,1421.46,1270,21,29,93,355.365
13451.0,4,2385.5,1743,284,30,208,596.375
13452.0,2,590.0,2,1,164,11,295.0
13453.0,2,356.98,134,16,70,123,178.48999999999998
13455.0,1,692.94,190,30,271,0,692.94
13456.0,3,855.06,261,18,60,51,285.02000000000004
13458.0,10,7678.42,4521,201,4,260,767.842
13461.0,2,884.2,836,12,43,25,442.1
13462.0,1,151.5,62,9,157,0,151.5
13466.0,1,307.9,259,17,88,0,307.9
13468.0,27,4255.53,1805,151,12,265,157.61222222222221
13470.0,2,165.0,100,7,3,15,82.5
13473.0,1,241.26,198,12,237,0,241.26
13474.0,1,226.84,129,59,141,0,226.84
13475.0,4,1431.78,1012,64,96,107,357.945
13476.0,2,1238.47,417,56,83,102,619.235
13477.0,4,899.55,626,38,43,153,224.8875
13479.0,2,300.95,134,14,105,33,150.475
13481.0,4,1361.33,861,74,13,148,340.3325
13482.0,1,184.64,116,11,136,0,184.64
13484.0,1,313.8,44,8,145,0,313.8
13485.0,1,454.24,277,23,138,0,454.24
13486.0,2,819.61,529,52,33,26,409.805
13487.0,2,408.8,213,21,117,140,204.4
13488.0,9,6596.38,3232,231,25,246,732.9311111111111
13489.0,4,449.52,560,11,10,189,112.38
13491.0,9,1088.45,812,66,52,224,120.9388888888889
13492.0,3,1269.84,408,38,41,78,423.28
13493.0,2,618.63,380,6,179,11,309.315
13494.0,1,316.26,162,18,216,0,316.26000000000005
13495.0,3,1072.43,485,20,136,136,357.4766666666667
13496.0,1,501.01,229,26,264,0,501.01
13497.0,2,348.05,163,19,187,85,174.025
13499.0,2,463.79,265,18,129,44,231.895
13500.0,1,326.4,128,20,27,0,326.4
13501.0,1,1340.32,560,52,192,0,1340.32
13502.0,2,189.16,110,9,179,48,94.58
13505.0,3,2583.12,1261,110,71,66,861.04
13506.0,2,458.52,324,26,221,53,229.26
13507.0,3,2022.79,1212,123,2,47,674.2633333333333
13508.0,1,110.97,24,12,148,0,110.97
13509.0,5,705.02,799,24,4,184,141.004
13510.0,1,585.32,421,38,88,0,585.3199999999999
13512.0,1,251.21,143,15,165,0,251.21
13513.0,1,205.1,109,10,31,0,205.1
13515.0,3,523.96,473,30,22,130,174.65333333333334
13516.0,1,146.0,56,7,143,0,146.0
13517.0,2,1612.18,981,99,11,73,806.09
13520.0,5,2947.98,1312,40,42,234,589.596
13523.0,3,2369.24,828,92,104,166,789.7466666666666
13524.0,3,408.86,187,14,6,118,136.28666666666666
13525.0,1,282.88,208,2,152,0,282.88
13527.0,4,1362.52,1288,110,10,221,340.63
13529.0,1,181.1,30,7,109,0,181.1
13531.0,2,483.8,174,17,109,161,241.9
13533.0,3,269.09,202,61,87,84,89.69666666666666
13534.0,21,4371.53,2242,101,12,250,208.16809523809522
13538.0,5,891.75,125,8,25,194,178.35
13539.0,2,315.65,231,21,145,68,157.825
13544.0,1,113.01,63,42,145,0,113.01
13546.0,1,182.26,107,26,105,0,182.26
13548.0,1,281.01,164,59,148,0,281.01
13549.0,5,762.05,411,34,47,99,152.41
13551.0,1,91.8,12,4,223,0,91.80000000000001
13552.0,9,2762.91,1024,61,28,192,306.99
13555.0,2,1590.05,868,55,106,0,795.025
13557.0,1,240.68,224,16,185,0,240.68
13561.0,1,141.86,83,14,120,0,141.85999999999999
13562.0,2,1209.73,527,44,45,104,604.865
13563.0,1,310.88,146,39,44,0,310.88
13564.0,3,1724.67,636,68,49,223,574.89
13565.0,1,110.18,78,13,239,0,110.17999999999999
13568.0,1,187.05,66,41,77,0,187.05
13569.0,1,109.82,43,23,272,0,109.82000000000001
13570.0,1,239.49,161,27,148,0,239.49
13571.0,6,801.15,672,89,32,125,133.525
13572.0,1,1384.25,534,32,110,0,1384.25
13573.0,1,31.77,10,3,157,0,31.770000000000003
13575.0,2,218.75,113,13,38,42,109.375
13576.0,13,4840.94,1811,41,1,276,372.38000000000005
13577.0,2,822.1,337,43,53,92,411.05
13579.0,1,164.7,46,9,273,0,164.70000000000002
13581.0,1,118.0,30,10,213,0,118.0
13583.0,1,781.03,725,53,60,0,781.03
13584.0,1,142.4,37,24,211,0,142.4
13588.0,4,1420.72,1648,101,4,155,355.18
13589.0,1,147.0,28,9,84,0,147.0
13590.0,4,1116.38,900,46,55,152,279.095
13591.0,2,776.23,263,36,109,62,388.115
13592.0,3,205.51,71,12,110,58,68.50333333333333
13593.0,5,2011.88,719,77,13,227,402.37600000000003
13599.0,8,2313.84,1531,71,61,210,289.23
13600.0,1,219.52,324,19,216,0,219.52
13601.0,1,373.2,275,41,115,0,373.2
13606.0,2,246.63,240,37,148,68,123.315
13610.0,5,764.76,364,140,14,174,152.952
13611.0,2,636.72,420,31,75,189,318.36
13614.0,2,778.88,243,82,68,166,389.44
13615.0,1,417.69,189,23,223,0,417.69
13617.0,2,365.7,188,23,18,67,182.85
13618.0,1,177.34,246,13,78,0,177.34
13621.0,1,213.85,343,19,21,0,213.85
13623.0,4,539.17,149,61,114,87,134.7925
13626.0,1,257.23,209,19,157,0,257.23
13627.0,3,1027.0,775,62,81,181,342.3333333333333
13629.0,8,5718.36,3222,27,3,239,714.795
13630.0,5,1361.46,973,49,10,179,272.29200000000003
13631.0,11,3070.42,467,6,4,167,279.1290909090909
13632.0,3,812.26,310,70,78,69,270.75333333333333
13634.0,3,755.97,347,73,11,220,251.99
13636.0,4,646.55,339,36,26,163,161.6375
13637.0,2,678.65,350,75,92,39,339.325
13642.0,1,312.28,151,57,120,0,312.28
13643.0,2,259.4,126,13,3,86,129.70000000000002
13644.0,1,851.09,659,48,10,0,851.09
13645.0,1,252.1,158,5,24,0,252.1
13647.0,2,803.86,441,33,80,59,401.93
13649.0,2,346.6,139,23,161,109,173.3
13650.0,2,745.52,284,33,112,60,372.76
13652.0,2,638.24,290,33,161,112,319.12
13654.0,4,1714.27,1532,100,50,128,428.5675
13655.0,2,932.97,605,52,19,127,466.485
13656.0,2,379.65,490,49,69,172,189.825
13657.0,1,152.34,132,9,106,0,152.34
13658.0,1,933.3,300,32,108,0,933.3
13659.0,2,1563.0,882,92,110,115,781.5
13662.0,2,516.44,353,33,117,47,258.22
13663.0,1,189.47,91,13,83,0,189.47
13666.0,2,64.05,37,8,192,0,32.025
13667.0,1,299.05,149,82,53,0,299.05
13668.0,16,4900.97,2938,218,18,249,306.310625
13669.0,1,48.15,13,3,54,0,48.150000000000006
13672.0,2,186.39,57,4,206,30,93.19500000000001
13675.0,2,486.82,330,25,56,133,243.41000000000003
13678.0,1,232.6,924,16,56,0,232.6
13680.0,2,2391.59,1195,69,242,1,1195.795
13681.0,1,203.46,96,13,59,0,203.46
13682.0,1,59.5,10,3,92,0,59.5
13684.0,1,65.13,38,29,190,0,65.13
13686.0,1,72.0,70,8,87,0,72.0
13692.0,2,871.58,735,32,118,22,435.79
13694.0,39,45911.64,48830,309,12,266,1177.2215384615386
13695.0,12,1767.07,1174,35,3,161,147.25583333333333
13699.0,1,308.58,66,14,59,0,308.58000000000004
13700.0,6,1229.31,1536,86,81,150,204.885
13703.0,1,99.5,10,1,223,0,99.5
13705.0,2,522.68,237,20,49,228,261.34
13706.0,1,330.79,189,20,207,0,330.79
13707.0,2,806.41,351,48,171,48,403.205
13708.0,1,285.33,301,49,176,0,285.33
13709.0,5,2918.81,1890,125,6,213,583.762
13711.0,2,252.06,140,11,123,0,126.03
13712.0,1,228.84,352,10,151,0,228.84
13715.0,5,1077.39,562,89,185,91,215.478
13716.0,1,138.28,138,21,174,0,138.28
13717.0,4,955.99,1567,64,33,169,238.9975
13718.0,2,306.55,173,9,151,49,153.275
13719.0,2,338.74,186,19,110,28,169.37
13720.0,4,799.9,501,42,21,138,199.975
13722.0,3,2375.41,1401,75,36,151,791.8033333333333
13723.0,1,199.85,43,6,121,0,199.85000000000002
13725.0,7,1865.7,724,86,73,139,266.5285714285714
13726.0,1,292.68,384,23,5,0,292.68
13728.0,5,797.02,354,29,12,203,159.404
13730.0,2,752.6,488,38,40,25,376.3
13731.0,2,610.59,278,36,124,27,305.295
13735.0,2,1409.69,719,88,80,58,704.845
13736.0,1,357.53,228,73,165,0,357.53
13737.0,1,339.6,125,29,104,0,339.59999999999997
13740.0,1,350.75,425,23,145,0,350.75
13741.0,2,363.13,143,20,88,33,181.565
13742.0,10,2632.57,964,163,67,157,263.257
13743.0,5,912.12,1212,8,12,151,182.42399999999998
13744.0,1,817.32,899,44,197,0,817.3199999999999
13745.0,1,300.04,496,25,66,0,300.04
13747.0,1,79.6,8,1,278,0,79.6
13748.0,3,580.85,223,11,137,141,193.61666666666667
13750.0,4,1316.63,431,16,44,196,329.1575
13751.0,1,296.25,152,9,192,0,296.25
13752.0,6,1175.38,874,64,29,122,195.89666666666668
13753.0,1,741.26,512,35,192,0,741.26
13754.0,2,282.6,214,11,56,165,141.29999999999998
13756.0,7,2558.34,1638,47,33,238,365.4771428571429
13758.0,5,2351.52,1493,87,105,172,470.304
13760.0,1,135.09,96,28,161,0,135.09
13761.0,1,491.71,224,32,84,0,491.71000000000004
13762.0,1,306.72,272,7,123,0,306.72
13764.0,2,943.29,584,123,48,193,471.645
13767.0,28,9676.37,3933,50,13,264,345.5846428571429
13769.0,6,1730.24,708,55,27,244,288.37333333333333
13771.0,2,1464.85,825,65,104,47,732.4250000000001
13772.0,2,682.97,308,96,1,142,341.485
13777.0,24,12360.24,5959,35,34,243,515.01
13778.0,1,178.7,70,9,7,0,178.7
13780.0,1,116.28,173,9,75,0,116.28000000000002
13781.0,1,127.84,30,17,155,0,127.84
13782.0,3,484.79,184,59,29,203,161.59666666666666
13784.0,8,1968.63,1833,9,17,219,246.07875
13786.0,1,230.4,136,7,272,0,230.39999999999998
13787.0,1,106.4,56,7,268,0,106.4
13791.0,2,1516.0,1200,7,32,40,758.0
13792.0,1,74.6,28,4,192,0,74.60000000000001
13798.0,41,28066.24,17638,95,12,264,684.5424390243903
13799.0,2,688.86,402,32,21,177,344.43
13800.0,1,558.32,331,33,214,0,558.32
13802.0,3,4599.42,2572,55,43,172,1533.14
13803.0,1,277.07,121,17,160,0,277.07
13804.0,4,1526.01,923,81,1,193,381.5025
13805.0,1,500.24,728,6,33,0,500.24
13807.0,1,112.6,36,7,271,0,112.6
13808.0,1,573.46,216,27,1,0,573.46
13809.0,1,155.05,29,11,210,0,155.05
13811.0,3,814.5,68,7,88,55,271.5
13812.0,1,278.74,191,20,10,0,278.74
13813.0,1,385.14,177,17,39,0,385.14
13814.0,1,617.54,332,31,42,0,617.54
13815.0,2,2977.75,1965,110,77,146,1488.875
13817.0,1,128.7,63,9,256,0,128.7
13819.0,3,1140.35,1109,26,206,18,380.1166666666666
13821.0,2,385.64,153,51,49,116,192.82
13824.0,4,1429.84,660,26,40,174,357.46
13826.0,1,189.5,82,10,81,0,189.5
13827.0,2,300.76,95,59,38,9,150.38
13831.0,4,1450.85,515,57,43,231,362.7125
13833.0,1,383.85,117,28,64,0,383.85
13835.0,2,537.34,291,28,59,59,268.67
13837.0,2,266.59,182,17,116,105,133.29500000000002
13838.0,3,467.54,164,106,22,252,155.84666666666666
13841.0,1,85.0,100,1,157,0,85.0
13842.0,7,2165.27,893,96,60,211,309.32428571428574
13846.0,2,663.93,345,43,146,117,331.96500000000003
13848.0,2,935.0,2700,3,202,68,467.5
13849.0,1,593.58,332,38,75,0,593.5799999999999
13850.0,1,1595.48,944,93,34,0,1595.48
13851.0,2,1353.28,1023,65,33,159,676.64
13854.0,19,6145.16,1742,33,11,259,323.4294736842105
13856.0,3,388.5,494,10,73,34,129.5
13859.0,1,201.16,129,27,230,0,201.16
13862.0,6,1781.3,1277,77,12,223,296.8833333333333
13863.0,1,305.78,224,20,152,0,305.78
13865.0,3,383.34,154,23,41,152,127.78000000000002
13867.0,1,138.85,31,8,122,0,138.85
13869.0,4,3083.65,1709,234,28,233,770.9125
13870.0,5,2179.47,1058,82,6,186,435.89400000000006
13871.0,8,4074.24,1746,116,17,196,509.28000000000003
13873.0,3,389.6,140,21,24,190,129.86666666666667
13874.0,1,540.45,180,18,262,0,540.45
13875.0,4,1424.8,1005,66,38,167,356.2
13880.0,8,1680.76,852,69,50,222,210.095
13881.0,9,6969.14,4766,46,11,204,774.348888888889
13883.0,4,1742.78,904,94,123,34,435.695
13884.0,3,196.25,65,10,182,5,65.41666666666667
13885.0,2,506.8,182,28,93,11,253.4
13887.0,1,349.55,147,19,108,0,349.55
13888.0,2,595.67,254,38,24,98,297.835
13890.0,2,501.11,271,25,12,251,250.555
13892.0,1,54.52,140,3,151,0,54.519999999999996
13893.0,1,821.1,190,21,202,0,821.1
13894.0,1,160.85,105,10,215,0,160.85
13895.0,2,937.3,436,39,48,21,468.65000000000003
13898.0,1,155.93,133,12,230,0,155.93
13899.0,1,298.5,122,15,179,0,298.5
13900.0,3,740.95,430,42,87,79,246.98333333333335
13901.0,4,2652.28,1547,129,12,211,663.07
13904.0,1,201.12,223,17,199,0,201.12
13908.0,3,1461.61,919,65,31,149,487.2033333333333
13911.0,8,2437.63,2189,120,49,163,304.70375
13917.0,1,65.38,38,5,96,0,65.38
13918.0,1,198.2,100,8,157,0,198.2
13919.0,1,213.15,338,16,26,0,213.15
13922.0,1,172.25,93,7,256,0,172.25
13925.0,2,496.05,267,25,26,13,248.025
13928.0,2,225.45,87,13,11,26,112.72500000000001
13929.0,2,842.65,143,8,73,157,421.325
13930.0,1,210.0,210,10,41,0,210.0
13931.0,1,378.21,211,20,185,0,378.21000000000004
13932.0,1,307.4,72,16,199,0,307.4
13933.0,2,608.79,205,23,14,39,304.39500000000004
13934.0,1,922.1,390,31,168,0,922.1
13936.0,1,376.58,330,26,84,0,376.58
13937.0,1,158.85,123,9,73,0,158.85
13939.0,2,390.21,657,32,13,203,195.105
13940.0,2,391.06,240,25,21,27,195.53
13941.0,3,2831.26,1382,20,76,200,943.7533333333334
13946.0,2,485.97,263,9,106,66,242.98499999999999
13948.0,1,102.0,40,3,265,0,102.0
13950.0,1,179.31,81,7,151,0,179.30999999999997
13951.0,3,674.45,459,38,80,118,224.8166666666667
13952.0,2,3251.07,1431,120,122,20,1625.5355
13953.0,5,2604.36,2048,8,20,236,520.8720000000001
13955.0,2,322.96,154,33,58,151,161.48
13956.0,3,676.07,381,95,42,133,225.35666666666668
13959.0,2,337.44,198,31,185,81,168.72
13962.0,1,117.6,30,7,150,0,117.6
13963.0,4,664.54,460,35,212,59,166.135
13967.0,1,80.7,42,2,50,0,80.7
13969.0,11,3883.23,1970,221,11,257,353.0209090909091
13971.0,6,1985.9,1332,95,11,179,330.98333333333335
13972.0,1,145.9,42,9,106,0,145.9
13973.0,1,264.7,109,11,191,0,264.7
13975.0,4,1466.67,948,166,33,148,366.6675
13976.0,1,357.98,154,10,111,0,357.98
13982.0,3,1230.14,783,45,67,202,410.0466666666666
13983.0,8,1681.06,793,65,91,179,210.1325
13984.0,4,819.33,647,10,31,239,204.8325
13985.0,7,2773.04,1380,55,12,156,396.1485714285714
13988.0,3,1923.5,1290,99,67,92,641.1666666666666
13989.0,1,896.67,869,23,143,0,896.6700000000001
13990.0,1,311.3,190,16,117,0,311.3
13991.0,1,126.35,83,7,48,0,126.35
13993.0,6,2247.41,653,59,5,230,374.5683333333333
13994.0,2,419.56,133,18,10,42,209.78
13995.0,3,871.9,608,39,20,130,290.6333333333333
13999.0,8,2561.94,1591,86,20,246,320.2425
14000.0,1,635.66,710,15,115,0,635.66
14001.0,2,1309.14,632,21,137,140,654.57
14002.0,2,529.73,877,47,38,22,264.865
14004.0,5,3203.26,1676,69,3,190,640.652
14005.0,3,696.56,864,29,38,81,232.18666666666664
14006.0,3,962.19,641,22,20,196,320.73
14009.0,2,695.61,365,42,102,7,347.805
14012.0,1,328.8,160,11,182,0,328.8
14013.0,3,473.02,462,30,14,165,157.67333333333332
14016.0,4,4341.21,2125,154,66,195,1085.3025
14019.0,2,800.53,553,28,3,39,400.265
14021.0,3,631.9,192,22,59,101,210.63333333333333
14022.0,1,440.0,487,28,129,0,440.0
14023.0,1,273.14,162,16,154,0,273.14
14024.0,2,327.7,150,16,26,2,163.85
14029.0,1,165.2,24,6,48,0,165.20000000000002
14030.0,6,1657.5,860,147,25,245,276.25
14031.0,13,9627.03,3588,101,30,245,740.5407692307692
14032.0,6,1845.37,1325,43,73,198,307.56166666666667
14034.0,2,473.91,307,23,62,0,236.95499999999998
14035.0,3,837.26,447,18,12,190,279.08666666666664
14036.0,1,626.65,268,38,189,0,626.65
14037.0,2,147.2,46,27,81,188,73.60000000000001
14038.0,2,1086.42,701,49,48,63,543.21
14040.0,9,2472.06,1144,121,22,213,274.67333333333335
14041.0,1,141.41,94,21,171,0,141.41
14044.0,3,535.71,247,144,7,206,178.57000000000002
14045.0,4,1659.75,535,4,13,264,414.9375
14046.0,1,154.99,460,14,188,0,154.99
14047.0,3,635.92,210,15,104,173,211.97333333333333
14048.0,1,409.93,288,83,209,0,409.93
14049.0,3,3244.74,2150,211,63,159,1081.58
14050.0,1,485.98,447,37,11,0,485.98
14051.0,15,8687.44,2196,42,17,253,579.1626666666667
14053.0,2,260.25,215,2,29,35,130.125
14055.0,1,725.64,216,10,10,0,725.6400000000001
14056.0,17,5333.97,2864,274,11,177,313.7629411764706
14057.0,13,4805.68,3945,155,5,259,369.66769230769233
14059.0,1,183.6,128,8,171,0,183.6
14060.0,14,4102.78,3770,67,12,264,293.05571428571426
14062.0,9,7801.79,3615,57,17,251,866.8655555555556
14064.0,4,1097.03,1512,44,17,161,274.2575
14066.0,1,152.55,45,7,171,0,152.55
14067.0,1,224.67,216,25,1,0,224.67
14068.0,1,265.85,73,22,224,0,265.85
14071.0,2,356.81,295,22,165,4,178.405
14075.0,1,307.92,270,18,165,0,307.92
14076.0,1,118.67,79,43,33,0,118.67
14077.0,3,310.4,148,30,87,91,103.46666666666665
14078.0,6,1049.37,310,46,6,271,174.89499999999998
14079.0,1,375.1,301,12,29,0,375.1
14081.0,2,921.62,592,126,206,67,460.81
14082.0,1,182.25,110,28,269,0,182.25
14083.0,7,533.39,374,92,31,245,76.19857142857143
14085.0,12,3220.94,2190,228,46,227,268.4116666666667
14088.0,7,25507.89,7074,232,33,193,3643.9842857142858
14090.0,1,76.32,72,1,229,0,76.32000000000001
14092.0,10,2745.42,1495,96,4,258,274.54200000000003
14096.0,2,125.06,42,24,2,3,62.53
14099.0,8,2309.92,1726,143,24,234,288.74
14100.0,1,191.95,63,24,42,0,191.95000000000002
14101.0,5,4944.39,6406,15,47,183,988.8779999999999
14104.0,2,216.21,72,21,59,11,108.10499999999999
14105.0,1,1266.23,800,74,143,0,1266.23
14107.0,5,1836.84,1280,55,80,188,367.368
14108.0,1,291.33,209,16,6,0,291.33
14110.0,5,3259.62,1534,65,23,147,651.924
14111.0,2,247.2,184,3,10,135,123.6
14112.0,4,1900.82,1148,89,35,145,475.205
14113.0,1,433.5,102,2,259,0,433.5
14114.0,2,386.53,101,15,178,56,193.265
14116.0,1,319.97,162,17,26,0,319.97
14117.0,1,90.0,72,3,48,0,90.0
14127.0,3,709.71,321,39,27,187,236.57000000000002
14128.0,1,305.54,269,22,160,0,305.54
14129.0,1,358.9,164,16,165,0,358.90000000000003
14130.0,1,480.91,257,66,223,0,480.91
14132.0,5,1552.46,1420,48,18,69,310.492
14133.0,3,605.64,348,25,34,186,201.88
14135.0,10,3190.32,3364,82,9,267,319.03200000000004
14141.0,1,285.16,140,16,9,0,285.16
14142.0,1,311.81,313,22,277,0,311.81
14143.0,1,115.8,30,7,38,0,115.8
14145.0,3,2851.2,576,6,61,60,950.4
14146.0,2,1903.73,811,62,159,102,951.865
14147.0,1,182.8,40,2,190,0,182.8
14148.0,1,157.2,16,3,138,0,157.2
14149.0,1,446.62,218,28,125,0,446.62
14150.0,1,306.18,262,12,264,0,306.18
14152.0,1,314.51,369,29,138,0,314.51
14154.0,2,1345.62,465,52,143,0,672.81
14155.0,1,118.75,25,6,171,0,118.75
14156.0,36,85606.39,41854,601,1,274,2377.9552777777776
14157.0,1,269.18,186,36,190,0,269.18
14159.0,6,2160.34,1916,343,49,218,360.0566666666667
14161.0,3,1097.62,450,87,120,153,365.8733333333334
14162.0,2,289.36,142,25,78,118,144.68
14163.0,3,1659.39,589,31,56,86,553.13
14165.0,1,120.44,53,23,180,0,120.44
14167.0,3,389.85,103,23,69,166,129.95000000000002
14171.0,1,363.79,167,57,2,0,363.79
14173.0,1,114.04,40,11,124,0,114.04
14175.0,2,1205.99,626,58,76,158,602.995
14176.0,4,576.9,209,28,202,70,144.22500000000002
14177.0,1,108.13,38,19,84,0,108.13
14178.0,3,477.29,387,87,2,84,159.09666666666666
14180.0,21,4110.12,619,107,11,265,195.72
14185.0,1,197.65,6,3,236,0,197.65
14188.0,4,1383.46,783,25,14,200,345.865
14189.0,11,3267.92,2720,125,1,272,297.08363636363634
14191.0,7,2258.26,1388,71,13,112,322.60857142857145
14193.0,1,422.54,250,23,174,0,422.53999999999996
14194.0,12,5666.45,3243,203,10,201,472.20416666666665
14195.0,2,1012.0,760,7,106,50,506.0
14196.0,1,335.52,142,6,11,0,335.52
14198.0,2,356.95,167,21,49,94,178.475
14199.0,1,185.4,28,2,123,0,185.39999999999998
14201.0,5,521.24,360,19,53,210,104.248
14205.0,1,222.9,126,14,168,0,222.9
14206.0,1,328.16,276,20,143,0,328.15999999999997
14209.0,5,1876.33,657,54,25,211,375.26599999999996
14210.0,6,1905.84,760,66,10,265,317.64000000000004
14211.0,6,1129.93,593,53,1,198,188.3216666666667
14214.0,3,899.16,671,56,60,121,299.71999999999997
14215.0,4,1098.27,589,58,91,181,274.5675
14217.0,10,1211.5,380,54,4,266,121.15
14220.0,2,632.4,272,21,152,110,316.2
14221.0,7,2617.01,1546,91,17,226,373.8585714285714
14222.0,1,683.17,607,41,81,0,683.17
14223.0,2,656.59,391,35,62,106,328.295
14224.0,4,1009.73,483,105,15,209,252.4325
14226.0,2,1692.0,1075,40,115,58,846.0
14227.0,7,2399.52,1279,104,100,88,342.7885714285714
14229.0,2,762.13,303,23,196,41,381.065
14231.0,3,925.71,409,47,88,104,308.57
14232.0,4,1573.33,1503,71,20,149,393.3325
14233.0,3,959.1,410,15,116,105,319.7
14235.0,4,2802.86,1841,62,62,102,700.715
14236.0,1,189.3,38,3,276,0,189.3
14237.0,1,161.0,38,9,278,0,161.0
14238.0,1,146.85,111,8,230,0,146.85
14239.0,8,1565.24,700,64,4,216,195.655
14240.0,1,226.85,79,10,130,0,226.85
14241.0,1,213.7,146,10,88,0,213.70000000000002
14242.0,2,280.55,123,13,139,91,140.275
14243.0,7,1990.78,866,86,45,225,284.39714285714285
14245.0,2,1693.45,976,107,124,43,846.725
14246.0,3,1474.06,804,57,15,135,491.3533333333333
14247.0,1,136.77,47,19,182,0,136.76999999999998
14248.0,1,302.58,102,8,222,0,302.58
14256.0,2,969.06,414,51,165,104,484.53000000000003
14257.0,4,2725.84,1338,84,27,195,681.46
14258.0,7,9386.32,5420,52,56,185,1340.902857142857
14259.0,1,120.0,68,5,46,0,120.0
14262.0,3,855.0,593,42,11,133,285.0
14264.0,2,333.97,70,15,59,90,166.985
14265.0,2,530.18,330,31,14,39,265.09
14267.0,3,1516.24,530,25,67,97,505.41333333333336
14270.0,1,492.65,197,29,236,0,492.65000000000003
14271.0,1,112.32,88,10,130,0,112.32
14272.0,1,132.09,87,8,159,0,132.09
14273.0,3,450.05,196,18,40,106,150.01666666666668
