CustomerID,Number_of_Orders,Total_Spend,Total_Items_Purchased,Product_Diversity,Days_Since_Last_Purchase,Customer_Lifetime_Days,Average_Order_Value
13742.0,12,3107.87,1115,200,17,303,258.9891666666667
13743.0,7,1341.6,1776,8,3,256,191.65714285714284
13744.0,2,1080.52,1153,54,95,197,540.26
13745.0,2,777.36,1146,46,162,383,388.68
13746.0,1,176.69,83,9,414,0,176.69
13747.0,2,169.79999999999998,60,4,374,51,84.89999999999999
13748.0,9,2064.35,1028,40,96,642,229.3722222222222
13750.0,11,3602.18,1370,51,54,563,327.47090909090906
13751.0,1,296.25,152,9,288,0,296.25
13752.0,7,1579.83,1005,75,124,403,225.69
13753.0,4,2094.57,1450,64,288,449,523.6425
13754.0,3,447.05,315,16,152,285,149.01666666666668
13755.0,9,2108.06,1242,232,4,59,234.2288888888889
13756.0,23,8655.95,5138,142,2,722,376.3456521739131
13757.0,1,195.55,54,8,675,0,195.55
13758.0,15,8698.13,4667,213,12,727,579.8753333333333
13759.0,2,659.4100000000001,287,24,33,37,329.70500000000004
13760.0,5,1363.6399999999999,623,95,54,539,272.72799999999995
13761.0,6,1952.17,1079,118,50,606,325.3616666666667
13762.0,5,2472.48,2608,23,219,479,494.496
13763.0,3,5217.44,3224,50,63,371,1739.1466666666665
13764.0,6,2919.62,2084,295,71,571,486.6033333333333
13765.0,1,352.821,297,17,653,0,352.821
13766.0,1,190.35,137,16,495,0,190.35
13767.0,73,33903.57,14595,117,2,736,464.43246575342465
13768.0,2,875.97,373,30,727,4,437.985
13769.0,20,5478.12,2452,121,2,721,273.906
13770.0,4,785.37,468,48,422,308,196.3425
13771.0,9,5728.82,3140,182,64,588,636.5355555555556
13772.0,8,3100.02,1446,394,34,620,387.5025
13773.0,2,301.54,174,19,397,263,150.77
13774.0,1,345.0,192,22,82,0,345.0
13775.0,1,1049.66,455,63,591,0,1049.66
13776.0,2,623.98,2,1,428,0,311.99
13777.0,61,49638.26,23190,44,1,737,813.7419672131148
13778.0,4,1124.49,511,33,103,462,281.1225
13779.0,1,161.13,53,27,516,0,161.13
13780.0,3,732.07,479,90,7,399,244.02333333333334
13781.0,3,778.83,300,56,251,470,259.61
13782.0,13,1786.08,643,187,13,720,137.39076923076922
13783.0,4,1542.09,3437,4,488,185,385.5225
13784.0,14,2910.23,2827,13,10,440,207.87357142857144
13785.0,4,542.49,151,26,429,31,135.6225
13786.0,6,3127.99,1515,80,367,368,521.3316666666666
13787.0,6,1222.5,998,71,76,619,203.75
13788.0,1,3.75,1,1,505,0,3.75
13789.0,1,239.45999999999998,258,18,388,0,239.45999999999998
13790.0,1,348.79999999999995,748,45,4,0,348.79999999999995
13791.0,2,1516.0,1200,7,128,40,758.0
13792.0,3,383.95,156,23,66,356,127.98333333333333
13793.0,1,96.0,52,7,647,0,96.0
13794.0,1,126.03,63,9,547,0,126.03
13795.0,4,836.3,1250,23,388,249,209.075
13796.0,1,289.7,218,22,499,0,289.7
13797.0,3,1179.45,573,71,437,210,393.15000000000003
13798.0,110,75428.87,48187,168,1,729,685.717
13799.0,9,2803.57,1539,64,117,527,311.5077777777778
13800.0,3,1679.56,891,73,310,427,559.8533333333334
13801.0,1,324.8,168,23,67,0,324.8
13802.0,19,26259.11,14129,212,139,523,1382.0584210526315
13803.0,3,1338.91,831,73,255,363,446.30333333333334
13804.0,9,3161.12,1797,149,31,406,351.23555555555555
13805.0,2,924.5999999999999,1900,10,52,76,462.29999999999995
13806.0,1,256.38,56,10,64,0,256.38
13807.0,3,422.2,116,24,367,368,140.73333333333332
13808.0,5,1747.66,782,70,6,91,349.53200000000004
13809.0,3,679.6999999999999,281,23,305,155,226.56666666666663
13810.0,3,1499.01,312,32,29,27,499.67
13811.0,3,814.5,68,7,184,55,271.5
13812.0,3,539.0,333,33,42,63,179.66666666666666
13813.0,8,2765.4700000000003,1292,84,40,694,345.68375000000003
13814.0,3,2257.32,1214,56,92,434,752.44
13815.0,8,7475.74,5381,203,22,643,934.4675
13816.0,2,571.67,269,25,24,40,285.835
13817.0,2,382.98,211,20,29,322,191.49
13818.0,1,61.28,60,5,430,0,61.28
13819.0,6,2642.35,2309,47,302,436,440.39166666666665
13820.0,3,652.75,285,68,418,262,217.58333333333334
13821.0,6,1379.08,477,158,145,559,229.84666666666666
13822.0,2,632.0,611,90,6,34,316.0
13823.0,7,3403.4500000000003,1564,108,19,705,486.2071428571429
13824.0,12,3314.76,1442,59,33,604,276.23
13825.0,2,255.59,182,38,622,108,127.795
13826.0,1,189.5,82,10,176,0,189.5
13827.0,3,409.8,138,83,58,85,136.6
13828.0,1,209.49,311,15,22,0,209.49
13829.0,1,102.0,12,1,421,0,102.0
13830.0,1,156.85000000000002,47,11,582,0,156.85000000000002
13831.0,18,6585.54,2393,121,16,713,365.86333333333334
13832.0,2,609.89,420,54,19,403,304.945
13833.0,2,700.41,243,43,159,244,350.205
13834.0,2,324.19,221,15,577,92,162.095
13835.0,7,1095.27,520,60,25,620,156.46714285714285
13836.0,2,620.37,273,29,399,15,310.185
13837.0,2,266.59000000000003,182,17,212,105,133.29500000000002
13838.0,10,1690.07,694,328,6,573,169.007
13839.0,1,139.95000000000002,25,7,486,0,139.95000000000002
13840.0,1,651.4,358,40,416,0,651.4
13841.0,1,85.0,100,1,253,0,85.0
13842.0,18,5319.34,2716,214,59,602,295.5188888888889
13843.0,1,319.75,145,18,381,0,319.75
13844.0,1,361.62,196,20,11,0,361.62
13845.0,1,312.98,182,9,65,0,312.98
13846.0,4,1307.79,705,81,25,375,326.9475
13847.0,1,310.72,96,19,720,0,310.72
13848.0,8,3015.0,9200,3,92,637,376.875
13849.0,5,3469.3,1883,189,52,572,693.86
13850.0,1,1595.48,944,93,129,0,1595.48
13851.0,8,4606.46,2525,111,96,584,575.8075
13852.0,1,187.35000000000002,85,11,611,0,187.35000000000002
13853.0,1,1090.1399999999999,312,23,57,0,1090.1399999999999
13854.0,39,11944.56,3642,61,9,691,306.2707692307692
13855.0,4,1310.34,575,64,501,230,327.585
13856.0,11,1142.03,1105,33,169,450,103.82090909090908
13857.0,6,1001.01,782,99,393,177,166.835
13858.0,1,216.17000000000002,75,11,57,0,216.17000000000002
13859.0,2,515.86,167,34,326,203,257.93
13860.0,5,1245.9,591,58,1,85,249.18
13861.0,2,273.26,225,21,429,101,136.63
13862.0,9,2556.09,1927,113,18,371,284.01
13863.0,4,1239.55,553,59,248,345,309.8875
13864.0,1,662.4000000000001,192,1,387,0,662.4000000000001
13865.0,4,501.56,204,26,58,231,125.39
13866.0,1,145.67,57,7,74,0,145.67
13867.0,3,1005.09,501,51,31,186,335.03000000000003
13868.0,2,3192.54,1964,32,7,31,1596.27
13869.0,10,7996.87,4302,502,123,567,799.687
13870.0,15,5712.08,3449,159,2,667,380.80533333333335
13871.0,17,7885.85,3502,183,23,696,463.8735294117647
13872.0,3,919.57,339,51,527,198,306.52333333333337
13873.0,8,1038.92,472,55,120,526,129.865
13874.0,7,2049.15,864,46,358,314,292.7357142857143
13875.0,14,4814.37,3072,159,54,668,343.88357142857143
13876.0,1,122.7,36,7,64,0,122.7
13877.0,3,449.68,478,23,86,603,149.89333333333335
13878.0,4,2416.9,927,93,55,549,604.225
13879.0,1,395.5,204,25,646,0,395.5
13880.0,17,4293.86,2535,148,21,540,252.57999999999998
13881.0,43,45179.1,29760,182,4,641,1050.6767441860466
13882.0,5,1191.13,953,54,3,61,238.22600000000003
13883.0,15,6560.02,3584,200,11,720,437.3346666666667
13884.0,10,1825.03,752,108,7,462,182.503
13885.0,2,506.8,182,28,189,11,253.4
13886.0,1,243.56,126,16,71,0,243.56
13887.0,1,349.55,147,19,204,0,349.55
13888.0,7,2001.59,795,124,120,455,285.94142857142856
13889.0,6,1991.23,979,57,93,593,331.87166666666667
13890.0,14,2927.38,1392,100,1,732,209.09857142857143
13891.0,3,859.21,476,97,378,203,286.40333333333336
13892.0,6,1267.6499999999999,3125,33,27,549,211.27499999999998
13893.0,1,821.1,190,21,298,0,821.1
13894.0,3,564.62,354,25,24,286,188.20666666666668
13895.0,6,4008.52,2060,154,28,708,668.0866666666667
13896.0,1,388.55,149,21,626,0,388.55
13897.0,3,1160.72,820,58,50,627,386.9066666666667
13898.0,2,686.4,544,43,326,85,343.2
13899.0,2,388.52,156,19,16,258,194.26
13900.0,6,1610.5900000000001,938,80,183,441,268.4316666666667
13901.0,15,5676.34,3344,280,72,631,378.42266666666666
13902.0,5,34095.26,220600,58,632,92,6819.052000000001
13903.0,1,165.45000000000002,103,10,400,0,165.45000000000002
13904.0,2,332.64,332,24,37,257,166.32
13905.0,1,312.65,135,12,733,0,312.65
13906.0,1,42.0,100,1,409,0,42.0
13907.0,1,136.8,68,4,692,0,136.8
13908.0,4,2369.55,1478,104,80,196,592.3875
13909.0,2,282.85,301,35,423,98,141.425
13911.0,20,4234.99,4487,178,57,590,211.74949999999998
13912.0,1,124.95,29,7,424,0,124.95
13913.0,1,42.22,10,3,507,0,42.22
13914.0,2,626.45,380,28,12,24,313.225
13915.0,1,70.80000000000001,24,2,394,0,70.80000000000001
13916.0,4,1275.81,673,72,464,211,318.9525
13917.0,2,272.04,228,16,50,141,136.02
13918.0,2,1212.8400000000001,1140,30,50,203,606.4200000000001
13919.0,4,1360.68,1133,65,59,481,340.17
13920.0,4,1774.68,1772,81,432,130,443.67
13921.0,4,730.7,210,36,402,319,182.675
13922.0,3,865.2,467,30,352,115,288.40000000000003
13923.0,1,351.13,185,20,54,0,351.13
13924.0,6,1838.8500000000001,1575,90,2,70,306.475
13925.0,4,678.25,331,28,93,42,169.5625
13926.0,1,223.85000000000002,104,11,23,0,223.85000000000002
13927.0,2,708.26,463,37,75,362,354.13
13928.0,4,464.57,129,23,11,122,116.1425
13929.0,11,3494.1,1566,38,169,525,317.6454545454545
13930.0,2,337.34,274,15,58,78,168.67
13931.0,11,5257.38,3488,205,96,640,477.94363636363636
13932.0,1,307.4,72,16,295,0,307.4
13933.0,2,608.79,205,23,109,39,304.395
13934.0,1,922.1,390,31,264,0,922.1
13935.0,3,6116.92,2252,67,597,55,2038.9733333333334
13936.0,3,939.66,661,56,180,234,313.21999999999997
13937.0,2,880.13,587,54,169,233,440.065
13938.0,1,71.66,70,7,35,0,71.66
13939.0,7,1560.96,1608,91,23,589,222.99428571428572
13940.0,4,839.14,516,39,17,126,209.785
13941.0,15,10027.18,4782,42,22,701,668.4786666666666
13942.0,1,320.0,1000,1,535,0,320.0
13943.0,1,246.54,94,15,578,0,246.54
13944.0,1,200.43,153,35,653,0,200.43
13945.0,2,854.15,413,49,395,85,427.075
13946.0,6,1876.23,2847,49,79,656,312.705
13947.0,1,90.6,44,5,65,0,90.6
13948.0,4,548.76,248,23,361,374,137.19
13949.0,6,2427.32,2474,124,3,91,404.55333333333334
13950.0,4,745.06,323,33,11,235,186.265
13951.0,3,674.45,459,38,176,118,224.8166666666667
13952.0,14,12823.521,5947,238,218,505,915.9657857142857
13953.0,12,6640.68,5224,8,7,721,553.39
13954.0,2,439.92,150,24,2,69,219.96
13955.0,3,544.0699999999999,272,82,154,220,181.35666666666665
13956.0,5,1019.27,486,123,5,266,203.85399999999998
13957.0,3,458.25,157,21,418,240,152.75
13958.0,8,4709.2300000000005,2264,172,380,354,588.6537500000001
13959.0,6,1064.77,694,120,79,431,177.46166666666667
13960.0,2,230.22,142,11,21,50,115.11
13961.0,1,538.4,226,19,392,0,538.4
13962.0,3,362.8,160,23,22,413,120.93333333333334
13963.0,17,2860.57,2007,129,308,288,168.26882352941178
13964.0,2,438.9,228,22,387,43,219.45
13965.0,3,996.61,425,23,477,226,332.2033333333333
13966.0,1,384.26,760,21,435,0,384.26
13967.0,2,166.3,66,4,146,250,83.15
13968.0,1,123.66,174,8,423,0,123.66
13969.0,35,12973.460000000001,6640,472,7,617,370.67028571428574
13970.0,2,846.55,469,10,386,51,423.275
13971.0,14,4667.57,3084,184,19,664,333.3978571428571
13972.0,2,190.25,187,15,71,131,95.125
13973.0,1,264.7,109,11,287,0,264.7
13974.0,2,677.72,356,43,49,532,338.86
13975.0,12,5256.4,3884,434,31,644,438.0333333333333
13976.0,4,1192.3600000000001,452,49,207,461,298.09000000000003
13977.0,1,519.8100000000001,303,13,411,0,519.8100000000001
13978.0,2,196.79,315,14,15,30,98.395
13979.0,7,3379.93,2270,356,73,663,482.84714285714284
13980.0,5,768.8199999999999,463,57,60,595,153.76399999999998
13981.0,1,331.14,234,22,416,0,331.14
13982.0,9,3954.29,2478,123,39,649,439.36555555555555
13983.0,21,6753.89,3925,238,30,700,321.61380952380955
13984.0,12,1893.8,1301,53,27,706,157.81666666666666
13985.0,22,10020.86,4936,149,4,664,455.49363636363637
13986.0,1,320.46,430,12,17,0,320.46
13987.0,2,682.54,492,46,380,21,341.27
13988.0,8,4757.8,3385,218,20,605,594.725
13989.0,5,2026.06,2207,61,66,497,405.212
13990.0,1,311.3,190,16,213,0,311.3
13991.0,6,852.88,995,58,12,131,142.14666666666668
13992.0,3,219.5,154,10,30,432,73.16666666666667
13993.0,19,6775.71,2135,110,43,693,356.6163157894737
13994.0,6,2274.14,932,122,4,144,379.0233333333333
13995.0,14,3902.01,2359,146,15,706,278.71500000000003
13996.0,2,895.76,613,29,386,13,447.88
13997.0,3,376.46,143,36,519,31,125.48666666666666
13998.0,3,566.7,204,30,447,129,188.9
13999.0,29,9502.26,5043,174,10,724,327.6641379310345
14000.0,5,2046.34,1838,28,211,526,409.268
14001.0,9,4228.85,1779,60,46,447,469.87222222222226
14002.0,2,529.73,877,47,134,22,264.865
14003.0,1,209.41,149,16,733,0,209.41
14004.0,11,6258.45,3425,127,43,392,568.9499999999999
14005.0,5,2874.72,2478,53,10,206,574.944
14006.0,7,2196.67,2181,55,116,536,313.81
14007.0,1,79.48,16,5,513,0,79.48
14008.0,1,509.04,326,32,432,0,509.04
14009.0,3,1099.91,951,71,198,264,366.6366666666667
14010.0,2,445.15,177,20,565,0,222.575
14011.0,2,457.82,644,32,480,127,228.91
14012.0,1,328.8,160,11,278,0,328.8
14013.0,5,1084.57,775,56,110,513,216.914
14014.0,3,1948.21,2004,76,77,499,649.4033333333333
14015.0,1,917.34,378,20,53,0,917.34
14016.0,11,11403.41,5722,354,162,538,1036.6736363636364
14017.0,1,229.75,73,14,571,0,229.75
14018.0,1,367.15,224,13,645,0,367.15
14019.0,3,1421.61,1037,37,47,91,473.86999999999995
14020.0,4,1249.01,648,63,17,512,312.2525
14021.0,7,1716.58,878,84,155,437,245.22571428571428
14022.0,2,792.15,681,45,225,261,396.075
14023.0,2,584.07,345,30,7,242,292.035
14024.0,3,645.74,238,33,122,269,215.24666666666667
14025.0,8,4057.9,1914,60,465,119,507.2375
14026.0,2,713.11,427,43,471,154,356.555
14027.0,1,104.82,62,6,61,0,104.82
14028.0,3,10396.5,7170,3,550,0,3465.5
14029.0,2,467.66,198,15,63,80,233.83
14030.0,20,7521.8,4215,591,18,710,376.09000000000003
14031.0,44,39019.51,13783,280,7,729,886.8070454545455
14032.0,16,4546.41,3740,79,2,723,284.150625
14033.0,1,109.44,576,1,555,0,109.44
14034.0,3,648.89,420,82,22,135,216.29666666666665
14035.0,9,2794.75,1405,70,29,583,310.52777777777777
14036.0,1,626.65,268,38,285,0,626.65
14037.0,6,836.95,590,96,176,556,139.49166666666667
14038.0,5,3069.88,1708,99,78,595,613.976
14039.0,2,267.28000000000003,192,10,33,542,133.64000000000001
14040.0,35,12523.81,4972,335,41,698,357.82314285714284
14041.0,1,141.41,94,21,266,0,141.41
14042.0,1,431.98,180,21,725,0,431.98
14043.0,2,302.59999999999997,152,37,491,238,151.29999999999998
14044.0,10,3077.7,2100,533,27,657,307.77
14045.0,16,10986.63,4459,16,109,591,686.664375
14046.0,1,154.99,460,14,284,0,154.99
14047.0,14,3968.11,1541,91,9,668,283.43642857142856
14048.0,3,748.69,467,126,305,77,249.56333333333336
14049.0,13,13023.4,8480,573,17,600,1001.8
14050.0,2,746.36,689,49,32,74,373.18
14051.0,37,21770.98,5709,82,1,735,588.4048648648649
14052.0,2,466.66,174,115,20,371,233.33
14053.0,4,572.3,490,3,124,362,143.075
14054.0,1,92.46000000000001,62,6,65,0,92.46000000000001
14055.0,3,1520.96,720,33,106,616,506.9866666666667
14056.0,23,8152.71,4252,320,1,282,354.46565217391304
14057.0,22,8346.66,6438,244,24,712,379.39363636363635
14058.0,2,469.19,211,23,463,67,234.595
14059.0,1,183.6,128,8,267,0,183.6
14060.0,30,8898.24,7419,100,5,634,296.608
14061.0,3,917.4300000000001,133,17,507,230,305.81
14062.0,24,25585.65,12794,141,10,719,1066.0687500000001
14063.0,9,22710.2,3850,30,438,293,2523.355555555556
14064.0,15,3260.24,3911,131,29,657,217.3493333333333
14065.0,3,891.02,582,42,389,42,297.00666666666666
14066.0,1,152.55,45,7,267,0,152.55
14067.0,2,374.7,361,51,64,32,187.35
14068.0,4,1516.72,510,93,320,357,379.18
14069.0,2,225.81,58,37,515,46,112.905
14070.0,1,321.6,85,40,685,0,321.6
14071.0,8,1437.57,994,271,4,261,179.69625
14072.0,1,390.85,65,19,667,0,390.85
14073.0,1,151.04,130,13,32,0,151.04
14074.0,1,219.4,228,6,623,0,219.4
14075.0,6,1734.87,1494,59,5,536,289.145
14076.0,1,118.67,79,43,129,0,118.67
14077.0,6,615.08,376,43,41,354,102.51333333333334
14078.0,9,1553.47,586,107,102,519,172.60777777777778
14079.0,2,618.73,302,13,125,557,309.365
14080.0,5,1115.68,268,74,33,704,223.13600000000002
14081.0,10,4867.57,3381,465,302,426,486.75699999999995
14082.0,2,413.36,246,48,365,27,206.68
14083.0,11,1082.19,760,169,4,717,98.3809090909091
14084.0,1,150.5,306,7,512,0,150.5
14085.0,33,9720.67,6434,479,2,729,294.5657575757576
14086.0,1,39.95,1,1,463,0,39.95
14087.0,3,829.47,718,175,3,732,276.49
14088.0,16,64036.8,15276,436,10,410,4002.3
14089.0,1,158.75,133,13,57,0,158.75
14090.0,1,76.32000000000001,72,1,325,0,76.32000000000001
14091.0,2,9530.08,3316,13,654,44,4765.04
14092.0,24,7229.45,3606,169,8,715,301.2270833333333
14093.0,1,433.86,391,95,12,0,433.86
14094.0,1,311.77,158,41,440,0,311.77
14095.0,1,2.95,1,1,723,0,2.95
14096.0,17,65164.79,16352,1119,4,97,3833.2229411764706
14097.0,2,422.86,352,39,481,164,211.43
14098.0,1,147.35,104,21,37,0,147.35
14099.0,20,5750.91,3666,273,16,713,287.5455
14100.0,1,191.95,63,24,138,0,191.95
14101.0,13,9961.93,10542,19,74,547,766.3023076923077
14102.0,5,1105.8799999999999,769,35,5,39,221.176
14104.0,5,743.53,496,117,155,405,148.706
14105.0,5,5988.83,3534,200,239,482,1197.766
14106.0,1,214.8,24,1,737,0,214.8
14107.0,11,4877.3,3489,102,52,678,443.39090909090913
14108.0,4,1044.96,660,49,31,707,261.24
14109.0,1,144.2,88,9,73,0,144.2
14110.0,33,12987.95,5825,177,4,735,393.57424242424247
14111.0,4,692.85,458,10,14,227,173.2125
14112.0,13,5834.59,3539,199,23,631,448.8146153846154
14113.0,16,7092.610000000001,3439,76,4,728,443.28812500000004
14114.0,7,1364.09,650,72,274,332,194.86999999999998
14115.0,2,622.67,509,22,502,165,311.335
14116.0,5,1382.74,707,61,20,101,276.548
14117.0,1,90.0,72,3,144,0,90.0
14118.0,1,458.45,97,15,429,0,458.45
14119.0,2,183.37,177,11,376,342,91.685
14121.0,4,2780.15,2082,148,4,56,695.0375
14122.0,3,362.42,114,12,406,331,120.80666666666667
14123.0,1,436.18,234,24,733,0,436.18
14124.0,1,419.58,1618,4,84,0,419.58
14125.0,3,2720.63,1628,159,11,67,906.8766666666667
14126.0,4,1172.46,887,37,8,436,293.115
14127.0,6,1900.0800000000002,828,96,123,302,316.68
14128.0,3,924.21,814,50,61,490,308.07
14129.0,9,2591.34,1414,40,2,577,287.9266666666667
14130.0,4,1858.77,1215,189,319,408,464.6925
14131.0,1,168.22,105,45,649,0,168.22
14132.0,11,3586.0299999999997,3368,100,2,181,326.00272727272727
14133.0,4,911.14,398,33,130,603,227.785
14134.0,15,11123.35,5814,130,383,347,741.5566666666667
14135.0,24,8839.67,8534,138,2,736,368.31958333333336
14136.0,5,1570.81,1148,86,401,331,314.162
14137.0,1,332.7,462,11,696,0,332.7
14138.0,2,965.88,600,40,2,62,482.94
14139.0,4,1086.8,1049,48,46,496,271.7
14140.0,2,935.05,811,60,4,27,467.525
14141.0,4,915.13,355,27,3,102,228.7825
14142.0,2,671.34,518,42,373,273,335.67
14143.0,1,115.8,30,7,134,0,115.8
14144.0,1,30.6,12,1,486,0,30.6
14145.0,7,7600.05,1655,11,47,564,1085.7214285714285
14146.0,12,9450.3,5780,337,9,686,787.525
14147.0,9,2590.2,995,24,78,562,287.79999999999995
14148.0,2,466.29,223,15,234,180,233.145
14149.0,1,446.62,218,28,221,0,446.62
14150.0,2,658.64,496,23,36,324,329.32
14151.0,2,679.45,405,44,673,43,339.725
14152.0,7,1997.34,1844,104,75,583,285.3342857142857
14153.0,1,233.39999999999998,312,17,483,0,233.39999999999998
14154.0,8,6460.7,3222,236,239,456,807.5875
14155.0,1,118.75,25,6,266,0,118.75
14156.0,156,313437.62,164325,1446,10,728,2009.2155128205127
14157.0,5,978.69,521,75,20,626,195.738
14158.0,1,507.65999999999997,781,41,40,0,507.65999999999997
14159.0,20,7860.8,6520,706,20,717,393.04
14160.0,7,8421.47,4661,80,610,88,1203.0671428571427
14161.0,7,2996.93,1480,202,216,510,428.1328571428571
14162.0,2,289.36,142,25,174,118,144.68
14163.0,5,2594.62,950,42,87,374,518.924
14164.0,2,1631.77,1033,28,71,10,815.885
14165.0,1,120.44,53,23,276,0,120.44
14166.0,2,251.15,82,39,505,121,125.575
14167.0,8,1274.29,340,48,39,641,159.28625
14168.0,2,370.45,147,11,421,143,185.225
14169.0,2,621.51,205,50,431,13,310.755
14170.0,3,570.18,270,123,375,19,190.05999999999997
14171.0,2,498.79,211,61,98,632,249.395
14172.0,3,369.02,78,38,605,37,123.00666666666666
14173.0,6,586.0,194,30,11,719,97.66666666666667
14174.0,1,134.46,94,26,33,0,134.46
14175.0,8,7678.88,3009,237,60,568,959.86
14176.0,5,756.46,265,33,297,83,151.292
14177.0,13,2209.69,1043,141,86,565,169.97615384615386
14178.0,7,1600.26,1494,191,9,173,228.60857142857142
14179.0,2,701.57,319,135,41,11,350.785
14180.0,33,6117.5,847,125,11,537,185.37878787878788
14181.0,2,308.35,120,48,411,151,154.175
14182.0,4,678.77,174,42,444,152,169.6925
14183.0,2,278.34000000000003,60,27,411,69,139.17000000000002
14184.0,1,452.89,127,24,67,0,452.89
14185.0,1,197.65,6,3,331,0,197.65
14186.0,5,1550.6299999999999,1550,75,427,217,310.126
14187.0,1,123.5,50,8,474,0,123.5
14188.0,6,2054.36,1162,34,31,279,342.3933333333334
14189.0,16,5503.15,4392,199,2,386,343.946875
14190.0,1,79.9,2,1,666,0,79.9
14191.0,15,4817.66,3724,147,2,726,321.1773333333333
14192.0,1,293.74,218,14,388,0,293.74
14193.0,3,1210.19,653,49,68,328,403.3966666666667
14194.0,36,18670.59,10037,432,5,697,518.6275
14195.0,6,2615.6,2144,10,202,432,435.93333333333334
14196.0,1,335.52,142,6,107,0,335.52
14197.0,1,390.05,143,20,411,0,390.05
14198.0,9,1569.73,623,58,18,685,174.41444444444446
14199.0,4,1091.7,254,15,218,312,272.925
14200.0,1,379.2,140,21,617,0,379.2
14201.0,10,1193.54,806,47,60,528,119.354
14202.0,3,847.76,166,27,381,243,282.58666666666664
14203.0,1,339.34,80,16,397,0,339.34
14204.0,4,1024.83,469,186,2,735,256.2075
14205.0,9,2414.2,1342,79,17,625,268.2444444444444
14206.0,3,1185.01,930,62,239,163,395.00333333333333
14207.0,1,157.8,36,2,688,0,157.8
14208.0,2,567.05,529,34,95,456,283.525
14209.0,15,4993.27,1739,133,11,675,332.8846666666667
14210.0,16,5556.570000000001,2511,143,106,597,347.28562500000004
14211.0,18,4402.29,2575,155,53,677,244.57166666666666
14212.0,2,2190.14,2046,18,90,356,1095.07
14213.0,1,1192.2,244,5,405,0,1192.2
14214.0,5,1004.38,751,64,31,246,200.876
14215.0,9,3250.33,2181,167,12,720,361.1477777777778
14216.0,5,2150.04,712,65,3,410,430.008
14217.0,23,3298.59,1230,122,2,525,143.41695652173914
14218.0,1,169.48000000000002,160,12,43,0,169.48000000000002
14219.0,3,633.83,363,39,4,489,211.27666666666667
14220.0,4,1515.0,468,26,247,321,378.75
14221.0,17,6517.49,3808,166,42,569,383.38176470588235
14222.0,1,683.17,607,41,177,0,683.17
14223.0,3,991.13,585,50,92,171,330.37666666666667
14224.0,9,1841.71,826,189,110,433,204.63444444444445
14225.0,4,2031.07,1167,70,435,261,507.7675
14226.0,6,2985.13,1714,89,29,412,497.5216666666667
14227.0,15,6368.71,4048,246,26,643,424.5806666666667
14228.0,3,745.5,260,38,438,108,248.5
14229.0,7,2594.04,934,41,52,419,370.57714285714286
14230.0,3,979.8000000000001,246,27,436,112,326.6
14231.0,4,1235.6200000000001,610,66,184,267,308.90500000000003
14232.0,5,2048.07,1941,81,43,221,409.61400000000003
14233.0,7,2904.27,1261,42,49,594,414.8957142857143
14234.0,4,754.12,951,122,22,35,188.53
14235.0,9,4717.99,3014,107,75,544,524.2211111111111
14236.0,5,1555.34,774,39,81,424,311.068
14237.0,2,471.14,238,26,373,217,235.57
14238.0,3,434.23,189,13,326,408,144.74333333333334
14239.0,21,4263.17,1729,97,43,691,203.00809523809525
14240.0,3,1247.49,655,46,30,393,415.83
14241.0,2,333.7,242,12,184,512,166.85
14242.0,2,280.55,123,13,235,91,140.275
14243.0,17,7217.75,3631,235,9,467,424.5735294117647
14244.0,1,366.41999999999996,814,16,661,0,366.41999999999996
14245.0,2,1693.45,976,107,220,43,846.725
14246.0,3,1474.06,804,57,111,135,491.3533333333333
14247.0,5,753.56,378,82,278,273,150.712
14248.0,3,1032.95,692,41,318,197,344.31666666666666
14249.0,12,5400.461,2383,178,411,268,450.0384166666667
14250.0,3,1904.05,1200,94,7,82,634.6833333333333
14251.0,5,2879.7000000000003,1674,37,2,55,575.94
14252.0,1,350.99,111,10,381,0,350.99
14253.0,2,363.40000000000003,88,11,493,129,181.70000000000002
14254.0,1,601.03,263,23,433,0,601.03
14255.0,1,1000.63,1,1,546,0,1000.63
14256.0,5,2460.79,1147,100,260,434,492.158
14257.0,9,5954.45,3332,167,64,584,661.6055555555555
14258.0,25,32051.34,17488,97,9,726,1282.0536
14259.0,1,120.0,68,5,142,0,120.0
14260.0,3,824.28,544,50,471,77,274.76
14261.0,2,1163.45,406,52,51,27,581.725
14262.0,8,2618.23,1645,87,8,232,327.27875
14263.0,1,322.93,171,16,423,0,322.93
14264.0,6,1517.3600000000001,553,59,155,456,252.89333333333335
14265.0,4,1373.35,715,74,109,502,343.3375
14266.0,1,40.56,24,1,428,0,40.56
14267.0,3,1516.24,530,25,163,97,505.41333333333336
14268.0,1,354.85,147,19,471,0,354.85
14269.0,1,295.73,123,16,439,0,295.73
14270.0,1,492.65000000000003,197,29,332,0,492.65000000000003
14271.0,2,214.18,148,38,226,183,107.09
14272.0,4,920.81,1097,62,74,508,230.2025
14273.0,4,559.97,264,22,51,190,139.9925
14274.0,1,256.6,178,15,686,0,256.6
14275.0,6,1189.3799999999999,538,14,396,211,198.23
14276.0,7,2102.68,1406,75,99,561,300.3828571428571
14277.0,9,17197.61,89806,334,15,710,1910.8455555555556
14278.0,1,205.83,131,13,410,0,205.83
14279.0,2,191.86,46,3,521,160,95.93
14280.0,1,134.04,52,8,197,0,134.04
14281.0,1,245.15,45,7,408,0,245.15
